Latitude,Longitude,MedInc
34.11,-118.13,4.825
37.89,-122.25,6.7138
36.97,-120.07,1.6071
34.22,-118.24,3.4531
34.05,-117.95,5.8722
34.0,-118.09,4.1458
33.82,-118.18,3.5
33.73,-117.86,3.5694
34.11,-118.03,5.9175
36.94,-118.31,2.325
33.8,-117.84,4.3661
36.97,-121.97,2.7587
33.69,-116.5,2.25
33.14,-117.22,5.0123
37.46,-122.16,6.227
39.72,-121.41,2.3895
37.69,-122.16,3.7813
33.33,-118.32,3.3906
34.14,-118.18,7.7116
33.91,-118.01,4.2305
37.24,-121.93,6.0738
36.0,-120.14,2.0335
32.97,-117.08,5.4584
38.26,-119.3,2.9509
33.65,-117.86,5.4284
37.32,-121.89,3.2317
33.89,-118.41,5.0497
37.71,-122.45,3.5536
34.26,-118.43,2.9519
34.03,-118.13,3.0212
38.22,-121.42,2.0284
34.1,-118.13,3.1975
37.13,-121.93,5.7415
37.11,-122.11,5.207999999999999
34.63,-118.09,1.9722
33.79,-117.83,4.8542
34.13,-118.13,4.8304
37.79,-122.45,10.0914
33.97,-118.1,2.9922
33.87,-117.95,4.4784
35.1,-120.6,2.6875
33.68,-116.42,2.2208
38.56,-121.49,1.2813
37.65,-122.04,6.2579
34.06,-117.63,2.3636
40.77,-124.14,2.9143
34.14,-118.4,5.1377
34.05,-117.78,3.9224
33.9,-118.34,5.5133
34.25,-117.55,4.555
34.0,-117.4,1.6955
33.19,-117.23,3.6346
39.66,-120.48,1.8839
34.04,-118.2,1.0333
35.05,-118.16,2.5875
33.82,-117.98,4.9219
34.29,-118.43,2.865
34.08,-117.93,4.5078
33.91,-117.91,5.0096
33.77,-118.09,1.7675
33.99,-118.2,2.3421
33.87,-118.38,5.8518
33.82,-117.87,5.9397
38.52,-121.98,2.7989
32.75,-117.14,2.6818
33.98,-118.33,1.8472
34.07,-117.73,4.1339
37.98,-122.3,3.6518
36.71,-119.25,2.2202
33.96,-118.41,6.0286
32.71,-117.15,1.6607
37.77,-122.2,2.4338
37.72,-122.41,4.8214
32.97,-117.11,6.0862
38.33,-121.96,4.976
38.59,-121.38,4.5313
37.76,-120.83,2.9125
37.74,-121.44,3.5096
39.18,-121.08,3.7426
34.58,-117.41,1.6838
34.06,-118.54,11.4233
33.65,-117.91,4.0417
39.52,-120.51,2.065
38.63,-121.37,4.8194
33.99,-118.43,3.8021
33.82,-118.18,3.7895
32.69,-117.17,4.7891
39.32,-123.11,3.3431
33.91,-118.34,3.2649
34.21,-118.37,4.2875
33.95,-118.01,5.0861
33.97,-118.42,4.9375
38.61,-121.53,3.6788
37.36,-122.0,6.7718
37.28,-122.0,5.7295
33.99,-118.26,1.8242
36.95,-120.04,1.3594
36.98,-122.04,6.7974
37.62,-121.02,1.6731
36.6,-121.89,2.7917
37.37,-120.88,2.6908
33.65,-116.26,10.2948
34.04,-118.32,2.3526
38.99,-120.98,3.6354
37.8,-122.41,3.3839
37.92,-122.29,5.943
36.61,-119.53,1.5625
36.63,-121.92,3.4943
33.91,-118.13,4.9107
34.26,-119.19,5.1752
40.75,-124.17,4.8516
32.71,-117.24,6.6661
37.84,-122.26,3.9643
34.22,-118.35,5.997000000000001
34.08,-118.33,3.5083
36.81,-121.6,5.2203
33.71,-117.98,4.4766
37.3,-120.5,1.76
37.58,-122.35,4.0855
38.28,-122.0,4.962
33.76,-117.88,1.7823
37.45,-121.92,3.2617
32.83,-117.21,3.4482
34.03,-118.41,2.8418
33.77,-118.02,5.0091
37.47,-122.28,6.8879
36.25,-119.4,2.3
36.96,-120.07,1.4511
33.14,-117.08,4.3846
34.02,-118.43,8.1631
34.15,-118.27,3.0199
37.89,-122.06,3.1002
39.8,-121.6,2.4537
34.19,-118.56,5.4548
34.27,-118.46,4.8015
37.78,-122.51,4.7328
36.61,-121.87,4.2109
37.73,-121.13,3.3158
38.64,-121.34,3.7562
38.86,-120.04,3.7891
34.1,-117.65,3.0284
32.75,-117.05,2.8306
33.98,-118.29,3.4444
34.08,-118.34,3.1078
34.1,-118.47,11.1978
38.91,-120.02,2.2056
37.95,-122.02,2.4519
35.86,-119.46,1.505
37.73,-122.15,2.1898
33.91,-118.31,4.2596
33.62,-117.91,9.2175
37.75,-122.49,3.7361
33.64,-117.94,2.6221
38.32,-120.88,3.2589
34.17,-117.13,5.5762
40.73,-124.19,3.5363
37.82,-122.26,1.2185
36.97,-122.04,5.2128
33.92,-117.95,4.3426
37.97,-121.27,1.1141
32.85,-116.75,4.2321
33.95,-118.14,5.2015
33.98,-118.25,1.7929
39.32,-121.65,2.7891
40.29,-120.54,3.4028
33.81,-117.76,7.1193
36.72,-120.06,1.8
35.27,-118.83,2.6302
34.26,-118.78,6.0487
36.85,-121.41,2.8839
32.63,-117.03,5.2489
34.12,-118.23,4.5089
33.94,-118.13,3.5481
41.04,-121.45,2.67
37.96,-121.24,2.875
33.66,-117.59,5.1589
36.97,-122.03,1.6923
37.95,-122.54,5.697
32.64,-117.1,2.5658
33.9,-118.42,5.5347
33.94,-117.55,4.4762
34.1,-117.86,5.0832
34.42,-119.72,2.6019
33.92,-118.02,5.5238
34.11,-117.66,5.0681
33.8,-118.17,3.5313
35.4,-118.94,4.2214
37.68,-122.18,5.4858
35.61,-117.68,3.5988
37.75,-122.18,2.1731
37.53,-122.35,7.7743
36.79,-121.32,3.6333
39.16,-121.58,2.1111
33.96,-117.35,8.2405
37.35,-121.86,2.5551
37.48,-122.27,8.5184
34.06,-117.16,2.8125
38.46,-122.7,5.0415
36.83,-119.69,3.1814
36.07,-119.0,2.9815
34.0,-118.26,1.6221
35.76,-120.93,3.23
33.19,-117.35,5.1733
32.78,-117.06,4.8
33.72,-118.16,3.625
33.16,-117.34,4.5694
33.99,-118.24,1.6731
37.32,-121.8,5.6817
34.03,-118.2,1.925
37.96,-122.04,1.837
34.61,-120.09,2.8906
33.8,-118.26,3.1779
32.73,-117.08,3.6974
33.8,-118.35,4.875
34.07,-117.47,1.5972
33.63,-117.88,4.7024
33.73,-117.9,3.9659
38.0,-121.83,4.8359
39.01,-120.16,4.975
33.7,-117.76,7.9125
33.71,-117.95,3.4133
33.97,-118.18,2.3175
34.19,-118.11,9.532
37.78,-122.18,3.2984
37.68,-122.09,2.4042
37.79,-122.18,3.9712
34.05,-118.34,2.2725
32.94,-117.24,5.2648
38.56,-121.37,2.9464
34.05,-117.66,3.625
38.46,-121.82,3.7083
33.89,-117.97,10.2252
39.78,-121.86,3.0905
37.97,-121.29,1.7794
34.11,-118.3,3.5806
34.14,-117.28,2.3947
37.68,-122.08,2.6563
40.94,-124.08,2.3147
36.34,-119.63,3.5536
33.75,-117.86,2.9271
35.39,-119.02,2.0455
34.28,-118.49,6.6458
33.82,-118.36,3.3565
34.28,-118.43,3.0132
33.82,-117.94,2.3347
32.62,-117.09,2.1955
40.46,-122.45,2.8085
34.15,-118.25,2.8478
33.91,-118.14,3.1204
34.16,-118.37,2.7231
33.64,-117.91,4.8098
33.86,-118.2,2.6465
32.69,-117.17,5.3177
33.96,-118.15,2.5385
34.0,-118.4,5.8083
32.74,-117.13,3.6852
33.63,-117.95,3.9917
33.96,-117.37,7.2519
32.81,-117.01,5.3441
38.65,-121.29,3.8816
33.91,-118.1,4.2679
34.21,-118.87,6.2935
37.82,-122.23,8.7477
36.22,-119.37,2.7060000000000004
37.74,-122.54,4.1786
34.11,-117.36,3.25
37.68,-122.4,4.1146
37.28,-121.97,5.0385
40.42,-122.32,2.793
33.78,-118.34,8.1782
33.94,-118.01,4.2708
34.1,-118.26,3.6579
32.85,-116.92,4.0625
38.94,-122.62,1.5455
33.85,-118.36,4.8906
32.99,-117.09,5.1909
37.06,-120.08,1.9063
38.54,-121.45,1.4702
37.31,-121.94,5.2642
34.18,-118.28,7.4046
38.88,-121.06,4.2917
32.68,-117.09,2.8089
32.69,-117.18,4.4777
34.22,-116.14,1.875
37.58,-122.38,8.4704
36.97,-120.06,1.625
34.02,-118.16,2.6964
38.55,-121.4,2.925
38.93,-122.89,2.7188
34.08,-117.34,3.233
34.04,-118.28,2.1696
34.01,-117.9,3.7917
34.08,-118.35,4.5833
33.36,-115.73,1.7727
34.19,-118.13,2.92
33.86,-118.19,3.1215
32.74,-117.14,2.5553
32.63,-117.08,2.1281
34.87,-120.45,7.5696
36.68,-121.79,3.0608
34.43,-119.71,2.6429
33.88,-118.12,3.1923
33.86,-118.33,6.3992
37.26,-121.81,4.0547
38.72,-119.93,2.2417
37.78,-122.21,1.7188
33.93,-118.28,2.5179
37.73,-121.94,6.2726
37.83,-121.28,2.5156
37.38,-122.21,11.3176
34.25,-118.81,5.716
34.0,-118.44,2.599
34.16,-118.41,6.3703
33.95,-118.29,2.0
37.76,-122.23,5.1039
36.33,-121.23,3.0543
34.21,-118.5,5.5675
33.94,-118.3,2.0114
40.58,-122.4,2.7857
34.08,-117.81,7.7876
33.8,-118.31,4.0425
32.59,-117.1,2.0734
33.93,-118.34,4.0625
37.31,-122.11,13.8093
37.66,-121.93,8.3337
33.72,-118.3,6.2028
37.7,-122.16,4.4375
40.51,-121.02,3.3036
33.67,-117.81,6.3767
34.44,-119.79,4.1797
37.86,-121.06,2.6830000000000003
34.13,-117.97,3.4375
33.83,-118.43,5.145
37.81,-122.43,3.7679
34.07,-118.34,6.2223
37.81,-122.27,0.977
36.08,-119.06,4.1856
33.73,-118.31,4.2059
33.95,-117.43,4.0526
37.26,-121.91,5.1461
33.16,-117.33,4.0585
36.3,-119.3,5.3602
37.65,-121.77,7.3588
34.18,-118.52,3.6534
33.83,-118.01,2.4609
34.08,-118.39,15.0001
37.29,-121.81,6.2907
37.62,-120.99,1.5515
36.76,-119.82,1.4028
37.95,-122.05,4.175
34.28,-118.48,5.3107
36.51,-119.81,2.7321
36.09,-119.99,0.4999
37.66,-120.94,6.8654
37.55,-122.26,4.7045
33.98,-118.38,6.8112
32.83,-117.21,4.1806
33.88,-118.22,1.6574
39.36,-121.7,2.0474
37.75,-122.17,1.6196
36.86,-121.42,2.6818
33.88,-118.15,2.52
34.15,-118.1,3.0096
33.95,-117.99,10.4835
33.94,-118.03,3.4792
33.98,-118.36,3.0927
33.77,-116.99,2.2925
36.83,-119.69,3.9943
37.12,-119.34,3.875
33.78,-117.95,3.7303
33.92,-118.15,2.5875
34.04,-118.26,2.462
33.65,-117.9,3.4125
33.95,-117.95,6.8189
32.6,-117.03,5.152
34.15,-118.35,4.1544
33.9,-118.4,7.9059
33.94,-118.29,2.5398
32.66,-117.09,1.8333
39.9,-122.57,2.4555
37.69,-122.12,2.3973
37.53,-122.25,7.6864
38.3,-122.47,3.4031
33.89,-117.23,4.1953
37.13,-120.26,2.0278
37.73,-121.92,2.4821
36.37,-119.65,3.5486
38.68,-121.76,1.3942
33.97,-117.35,3.024
34.12,-118.17,2.9154
33.83,-117.91,1.119
37.34,-122.08,10.5142
33.98,-118.18,2.625
34.34,-119.22,2.9821
34.25,-118.29,2.4727
38.55,-121.4,5.0
38.34,-122.71,2.6033
33.74,-117.87,2.6734
33.57,-117.23,3.9617
37.66,-122.46,5.3398
35.35,-118.98,1.7614
34.08,-118.38,3.3989
33.93,-118.33,3.2862
37.7,-122.08,5.2497
32.75,-117.25,2.2017
34.12,-117.91,3.7846
33.82,-118.12,3.2794
38.29,-122.28,1.9875
37.77,-122.26,4.226
33.99,-118.3,1.9853
39.5,-121.54,1.3289
33.96,-118.36,2.8378
40.57,-122.39,1.4091
36.11,-119.59,2.25
32.84,-117.2,4.55
37.84,-122.29,2.2106
33.95,-118.31,4.0043
37.71,-122.15,4.0208
34.88,-120.44,6.7694
37.77,-122.17,2.875
36.37,-119.83,2.7159
33.92,-118.24,2.2411
33.67,-118.31,5.3074
38.24,-120.72,2.5473
38.64,-121.45,1.867
33.99,-118.09,3.5757
36.02,-119.08,1.9439
34.1,-117.88,4.2685
34.56,-118.07,4.2329
38.09,-121.3,2.0694
34.07,-117.19,2.189
33.84,-118.19,4.1771
33.04,-115.6,3.3472
37.79,-122.44,4.4464
32.78,-117.09,2.9881
36.19,-119.1,1.6186
37.96,-121.24,1.9187
36.76,-119.76,1.4766
34.15,-118.26,2.8088
34.23,-118.44,4.0368
32.78,-117.08,4.625
34.05,-118.37,4.005
33.91,-118.13,4.4948
37.14,-121.69,5.2951
37.73,-122.46,5.2088
34.53,-117.26,3.071
34.06,-118.2,2.1136
37.74,-122.43,5.3292
34.26,-118.41,2.5313
38.99,-123.39,3.4063
37.37,-121.84,2.3199
33.89,-117.51,4.0556
34.04,-118.45,3.6673
33.81,-118.36,4.5592
38.66,-120.96,3.9036
37.63,-122.43,3.5214
38.58,-121.52,1.642
34.25,-119.23,8.0
34.31,-119.21,6.729
33.62,-117.71,5.8898
32.76,-117.05,3.25
39.15,-121.68,4.3833
34.22,-118.52,3.2289
37.38,-120.64,2.567
40.32,-122.42,2.6827
32.73,-117.17,2.4069
36.57,-119.61,1.5833
37.75,-122.14,6.8323
33.91,-117.87,4.2188
37.8,-122.4,1.9063
37.9,-121.28,0.9614
36.77,-119.81,3.4265
34.11,-118.59,6.4504
34.59,-117.42,1.7567
37.87,-122.25,5.2289
39.23,-121.05,1.5313
37.96,-121.27,1.425
34.1,-117.19,4.0114
34.06,-117.15,4.0658
36.63,-119.31,1.6486
33.89,-118.22,2.125
36.89,-119.67,5.308
34.01,-117.32,4.4063
36.54,-119.84,2.4375
32.69,-117.18,3.2121
37.37,-122.03,3.5861
34.22,-118.89,5.5402
38.53,-121.45,2.1679
34.14,-118.25,2.1602
34.21,-118.52,4.3261
37.36,-122.05,7.5337
33.95,-118.25,1.5427
37.94,-122.02,4.125
38.51,-122.47,3.5506
37.23,-121.91,6.0712
34.19,-118.2,15.0001
34.24,-118.49,6.0965
37.77,-122.46,3.75
38.64,-121.24,5.259
33.79,-117.94,4.7986
32.67,-117.03,5.3505
34.31,-119.17,5.2681
33.93,-118.2,2.1715
37.8,-122.42,4.9211
38.47,-121.13,3.6645
38.35,-122.7,5.0366
33.47,-117.68,6.126
33.79,-118.25,2.7308
33.6,-117.87,5.2949
35.37,-118.98,1.1638
38.3,-122.31,3.6039
33.86,-117.95,5.197
37.87,-122.13,10.3713
37.7,-122.45,5.1788
32.74,-116.99,3.1771
34.08,-118.21,1.9495
34.01,-118.47,3.7727
37.73,-122.42,4.0132
33.94,-118.2,3.7361
37.73,-122.48,5.1681
34.01,-118.48,3.4852
38.55,-122.82,3.8616
33.72,-116.39,3.5569
33.98,-118.29,1.223
33.91,-118.31,3.8173
34.41,-119.71,2.6538
33.68,-116.21,1.5809
32.8,-117.14,2.5368
33.04,-117.28,3.5179
38.55,-121.48,4.3929
34.23,-118.45,2.3584
38.25,-121.76,2.625
34.08,-117.33,3.75
33.73,-116.99,1.9961
33.97,-118.35,2.0694
37.72,-122.17,3.3710000000000004
37.3,-122.03,5.4842
37.44,-121.88,5.2722
33.65,-117.63,7.7814
34.08,-117.65,3.3836
34.11,-117.68,5.5292
34.07,-118.37,4.25
37.8,-121.98,7.6473
34.06,-118.26,1.8625
37.8,-121.2,4.0972
37.93,-122.54,5.5385
35.42,-119.07,2.6812
33.97,-118.41,5.5941
32.67,-117.09,2.0972
34.11,-117.9,4.2019
39.03,-121.91,2.7841
34.04,-118.16,1.3971
38.05,-122.14,3.2891
33.83,-117.91,2.5509
35.65,-117.69,4.0167
33.92,-118.25,2.5363
34.01,-118.08,2.5969
34.16,-118.38,3.1289
38.63,-121.49,3.7449
38.13,-121.3,2.8942
33.99,-116.79,1.4688
33.78,-117.06,2.5847
38.75,-121.28,2.108
36.82,-119.83,7.2909
34.41,-119.73,4.4375
38.48,-122.65,5.5061
38.58,-121.46,3.8914
39.18,-120.12,3.5667
37.84,-122.25,3.12
34.04,-117.97,2.5192
34.04,-117.15,7.5822
34.01,-118.44,5.1708
33.64,-116.15,1.6557
37.75,-122.17,2.4962
35.26,-118.95,4.0
37.37,-121.88,6.0959
34.12,-118.15,6.0199
35.27,-119.5,3.0742
39.13,-122.95,3.25
38.03,-121.9,2.0034
34.06,-118.35,3.7167
37.14,-121.98,9.5908
34.23,-118.54,4.125
34.25,-118.45,3.9833
39.04,-120.99,2.3696
33.83,-118.11,5.5767
33.87,-117.6,4.2721
34.03,-118.5,6.48
38.14,-122.26,4.0156
37.38,-121.84,3.5625
34.13,-117.24,1.1522
37.54,-122.3,2.9405
40.53,-122.39,2.125
33.82,-117.81,12.2092
37.33,-122.0,5.6932
36.92,-121.74,3.1062
32.71,-117.13,1.2614
33.9,-118.07,3.8846
34.22,-118.31,7.1262
36.85,-119.84,10.5144
33.99,-118.29,1.5846
37.6,-122.02,3.5
34.3,-118.71,6.5483
37.79,-122.44,8.0755
37.68,-122.16,2.3869
34.27,-118.75,5.1698
38.39,-120.62,2.7399
41.68,-123.91,2.9688
36.99,-121.96,2.7375
34.1,-118.45,11.8442
34.04,-118.48,3.9659
34.21,-118.44,2.875
34.18,-117.3,4.3676
34.12,-117.35,4.1581
38.23,-120.34,3.75
33.72,-117.93,7.6709
33.49,-117.73,10.3983
37.72,-121.93,4.4697
37.96,-122.04,2.9097
32.8,-117.14,3.9417
34.05,-118.21,1.3846
34.03,-118.29,2.135
34.25,-118.42,3.6292
38.57,-121.45,3.5313
37.98,-122.34,3.9773
37.86,-122.27,2.5417
33.75,-118.31,6.287000000000001
33.96,-118.45,6.3267
34.27,-118.75,5.8096
33.96,-118.23,1.695
35.4,-118.99,4.0208
34.13,-117.87,3.4219
39.51,-121.55,2.0357
34.57,-118.02,5.083
33.86,-117.6,5.195
33.99,-118.47,2.5938
36.6,-119.45,1.8975
33.75,-117.98,3.3438
33.81,-118.0,4.1276
36.34,-120.08,2.1153
38.38,-121.61,4.037
37.76,-122.46,6.1636
33.71,-117.77,8.1111
34.12,-117.56,4.7193
33.78,-118.16,1.6955
39.36,-121.69,1.8355
34.11,-118.07,3.1576
37.73,-121.46,5.1629
37.93,-121.91,8.7059
34.06,-118.4,8.2961
33.97,-117.99,10.8034
33.77,-118.02,5.2077
33.93,-118.01,4.4118
34.02,-118.48,2.5261
33.78,-118.19,2.2543
37.75,-121.43,3.3611
38.04,-121.35,3.7206
33.74,-116.29,4.7195
39.76,-121.82,3.0068
33.8,-118.19,2.1985
38.48,-122.72,6.0298
34.75,-117.14,1.8158
38.27,-122.57,5.3707
37.58,-122.39,7.8997
37.8,-122.43,4.1047
37.78,-122.49,3.0278
34.02,-118.46,3.0476
33.95,-118.29,1.9655
33.84,-117.88,3.9286
34.14,-118.12,5.8692
34.04,-118.53,9.1078
34.06,-118.31,1.9038
34.4,-119.52,3.2125
36.62,-119.34,2.6058
33.94,-117.46,3.5227
37.74,-122.41,1.9464
33.91,-118.08,2.895
34.1,-118.03,4.4236
37.95,-122.33,4.0927
33.84,-118.06,4.7953
34.28,-119.27,4.125
34.03,-118.18,2.9167
33.74,-118.3,2.425
40.58,-122.41,2.8512
33.83,-117.85,5.6784
32.99,-117.25,7.472
34.23,-118.24,5.1028
34.28,-118.74,5.9024
37.34,-121.96,3.4375
36.64,-119.89,2.975
34.63,-120.46,2.9271
33.89,-118.17,2.6328
38.33,-122.71,3.6953
38.44,-122.98,3.1
37.92,-122.02,7.4713
37.37,-122.06,6.1299
34.17,-119.08,7.3004
37.74,-121.95,6.2631
34.07,-118.11,3.3088
33.1,-117.29,5.1837
37.66,-121.9,6.4994
33.81,-118.09,7.1937
38.41,-122.75,3.9688
34.14,-118.27,2.7685
34.16,-117.51,4.1
33.83,-118.29,4.1378
32.78,-117.02,3.4659
34.04,-118.16,2.7026
35.17,-119.48,3.125
33.08,-117.25,6.617000000000001
32.76,-117.0,6.5645
37.26,-121.76,4.6458
33.87,-117.87,4.6563
37.12,-121.63,2.4821
33.77,-118.2,2.7813
40.61,-122.45,2.3289
38.61,-121.44,1.0467
33.74,-117.83,2.6771
33.82,-117.96,3.6422
37.34,-120.6,2.1182
37.99,-121.29,3.4141
37.39,-122.1,7.6229
38.59,-122.58,3.5208
37.76,-122.18,1.9479
34.14,-117.29,2.5417
36.65,-120.25,2.4937
41.31,-122.3,2.4526
33.76,-117.94,4.2386
36.97,-122.0,3.1205
36.73,-119.8,1.7011
34.17,-117.26,3.8906
32.58,-117.05,4.1518
38.59,-121.3,2.1116
39.05,-122.91,3.2216
34.02,-118.13,2.9044
32.67,-115.5,2.1776
33.84,-116.51,4.0729
37.47,-122.23,3.623
34.07,-118.35,4.0179
34.05,-118.48,6.7496
33.72,-116.33,7.4382
33.94,-118.27,2.0789
36.96,-122.04,3.2437
37.97,-122.32,3.9722
33.89,-117.86,6.9612
34.17,-118.3,2.6016
32.74,-117.07,2.7661
33.99,-117.98,7.0778
33.79,-118.38,7.7042
34.1,-118.09,3.6696
37.25,-121.93,6.0358
34.62,-120.08,4.6554
39.14,-122.7,3.3929
33.73,-118.31,5.0874
39.68,-121.84,3.5375
37.36,-122.07,10.0346
34.06,-117.64,1.9659
35.63,-117.68,6.0653
34.01,-118.29,1.0539
37.7,-122.17,4.0
34.15,-116.06,2.2466
36.78,-119.86,2.9853
37.93,-121.7,4.6587
33.99,-118.39,5.1322
33.93,-118.08,3.2188
37.38,-122.06,4.2188
33.93,-118.24,2.75
39.42,-123.35,2.1625
34.02,-117.32,4.6708
37.63,-122.08,3.6458
36.82,-119.84,5.5357
34.08,-118.01,3.6531
34.2,-118.23,3.399
33.15,-117.14,5.5696
32.69,-117.06,5.1305
34.0,-118.32,2.4583
37.32,-121.81,4.1165
33.86,-117.99,3.4167
34.0,-117.69,2.5781
34.04,-118.38,3.4063
33.94,-118.15,3.3289
39.11,-121.64,3.3793
38.35,-122.69,4.4444
32.74,-117.22,7.4029
34.17,-118.63,5.5798
37.31,-122.01,6.3702
33.61,-114.58,2.6768
36.75,-119.75,1.9955
34.1,-118.35,2.8036
37.25,-122.03,7.8711
37.74,-122.15,3.3125
36.35,-119.09,2.7857
33.79,-116.95,1.8845
33.76,-117.95,4.1295
33.97,-118.18,2.2122
37.58,-120.76,3.6181
36.32,-119.29,2.2024
34.08,-117.7,3.7802
39.22,-121.04,2.25
33.97,-118.2,2.754
33.92,-118.35,3.6167
37.4,-122.09,3.2875
39.03,-121.12,3.6563
36.99,-121.91,4.8693
32.78,-115.57,4.0375
41.32,-123.85,1.0486
36.8,-119.75,2.197
34.21,-119.05,3.0119
33.53,-116.17,2.1287
34.01,-117.69,2.3
38.53,-121.43,3.1667
34.12,-118.19,4.0417
37.87,-122.28,3.5625
36.29,-119.14,1.47
34.1,-118.17,3.1146
37.83,-122.26,1.2852
38.01,-121.8,2.2532
33.01,-117.06,4.4219
34.21,-118.37,3.7455
37.99,-121.96,2.9591
33.93,-117.24,3.2705
34.24,-119.09,5.3806
33.0,-117.25,5.8393
33.94,-118.26,2.25
34.0,-118.27,1.852
37.95,-122.08,4.8702
32.69,-117.1,2.0547
37.32,-121.99,4.7083
39.73,-121.84,1.6797
38.94,-122.63,1.7566
33.84,-118.12,5.0719
34.7,-118.13,1.1296
38.74,-120.78,2.1603
34.0,-118.44,3.1579
37.92,-122.03,6.5847
33.87,-118.17,3.5646
34.02,-118.35,1.7622
33.91,-118.0,5.979
37.76,-122.47,2.5933
38.67,-121.78,4.0556
37.25,-121.0,3.1738
34.06,-118.31,2.1435
34.43,-119.72,2.6014
33.64,-117.62,10.1531
33.93,-118.25,3.2917
35.39,-118.99,1.8319
32.85,-116.99,4.0931
34.02,-118.33,3.5
37.39,-122.03,4.0223
33.19,-117.22,2.7019
34.01,-118.14,3.0179
33.9,-117.88,6.5945
33.83,-118.27,4.35
34.48,-117.36,3.9792
36.3,-119.38,3.6875
33.16,-116.68,2.1797
34.08,-118.26,1.7945
34.04,-117.24,6.1986
34.04,-118.39,3.9038
33.46,-117.66,5.0877
38.26,-122.63,4.6069
34.83,-116.96,1.6667
37.27,-121.98,5.2528
34.64,-120.46,1.9444
33.04,-117.29,4.7333
33.81,-116.54,2.1176
34.03,-118.41,3.6019
34.13,-117.37,3.875
39.75,-122.18,1.6948
37.24,-121.91,4.7279
37.32,-121.93,4.2614
33.85,-117.88,3.7772
37.75,-122.43,3.7545
35.63,-117.67,3.0687
33.84,-117.84,5.0629
33.92,-118.19,2.0785
33.97,-118.23,2.6951
33.92,-117.95,3.6106
33.8,-118.11,4.66
36.75,-119.7,2.4956
34.0,-118.47,4.2813
37.97,-120.38,2.5781
34.12,-118.26,3.1306
33.9,-118.02,3.5938
34.1,-118.27,6.4459
35.77,-119.24,1.7813
33.62,-117.64,3.4115
34.09,-117.73,3.5313
37.35,-121.97,4.6328
33.79,-118.32,3.6797
32.76,-117.04,3.141
34.08,-118.24,4.9844
37.79,-122.46,5.2909
33.89,-118.13,2.8906
34.11,-118.07,5.0736
32.86,-116.84,3.2516
38.32,-121.96,4.0458
34.05,-118.32,1.5882
34.28,-118.77,5.1074
34.11,-117.25,2.7473
33.49,-117.72,5.7281
32.64,-116.2,1.4648
34.42,-119.72,2.6983
34.13,-118.35,4.3333
33.85,-118.13,4.6019
39.04,-121.06,4.2802
37.35,-121.96,3.925
34.27,-118.44,3.5347
33.68,-117.78,4.6793
37.9,-122.54,4.4375
36.76,-119.79,1.175
32.58,-117.16,3.3906
34.02,-118.26,1.8382
35.56,-120.29,2.8110000000000004
34.14,-117.61,5.5198
36.58,-119.9,2.4814
32.8,-117.05,3.7167
38.09,-122.22,2.2734
34.09,-117.75,4.2143
34.24,-117.27,2.875
33.7,-117.88,3.8029
34.01,-118.43,4.7009
37.68,-122.1,2.535
33.98,-118.06,2.9583
32.71,-117.07,2.5682
37.7,-122.06,4.6005
37.8,-122.26,1.6929
33.53,-117.8,4.1591
33.74,-118.3,3.9167
33.44,-117.61,6.5954
34.17,-118.52,3.2154
37.38,-122.09,6.1995
33.03,-117.08,5.3074
33.96,-118.29,1.4868
33.99,-118.12,2.5395
37.96,-122.36,0.716
34.01,-118.41,4.7031
34.03,-118.44,3.125
33.82,-118.03,5.6093
36.79,-119.69,3.7697
34.05,-118.02,3.0625
33.85,-117.97,5.1057
38.07,-122.17,6.4599
34.11,-118.12,10.2317
34.09,-118.18,2.6226
33.86,-117.93,4.0288
34.7,-120.59,2.7377
34.07,-118.29,2.5386
39.2,-121.12,3.045
37.74,-122.15,2.2
32.62,-117.05,4.2851
34.07,-118.38,4.4896
37.24,-121.96,5.4683
37.56,-122.01,4.4259
37.41,-122.12,5.3727
37.71,-122.44,5.0201
37.34,-121.89,1.6708
34.04,-118.06,2.6288
37.9,-121.31,2.9
34.39,-119.52,2.6397
32.72,-117.07,4.6875
37.3,-121.81,5.5248
34.04,-118.41,11.1768
36.78,-119.87,3.4213
33.71,-117.86,3.375
40.57,-122.42,4.1099
37.76,-122.44,4.6053
37.27,-122.03,10.7958
37.62,-122.04,3.8125
37.3,-120.47,2.1838
34.08,-117.44,3.6025
34.15,-118.12,3.0119
32.72,-116.99,4.7679
34.16,-118.63,6.0192
34.44,-119.66,6.5631
34.43,-119.64,5.622999999999999
36.81,-119.68,3.9792
37.8,-122.41,3.5746
33.19,-117.34,5.276
34.39,-118.55,6.8419
32.73,-117.11,2.3269
33.87,-118.18,3.7527
36.85,-119.81,4.2304
37.72,-122.4,3.8625
34.15,-118.14,1.5156
33.86,-118.37,4.119
37.89,-122.05,4.2625
34.04,-118.17,1.625
36.77,-119.92,3.6204
37.77,-122.43,2.3977
32.99,-115.51,1.9088
34.0,-118.24,1.7132
34.01,-117.97,3.7459
38.71,-121.44,3.5129
33.97,-118.08,4.6333
37.33,-121.92,4.7768
40.54,-122.35,2.71
35.1,-117.98,4.5724
32.75,-117.09,1.6789
33.9,-118.26,2.0096
33.97,-118.35,2.6734
34.02,-118.1,4.9107
37.77,-122.19,3.5114
34.28,-118.54,6.7248
37.76,-122.47,4.0793
